at_index,sr_index,at_year,sr_year,NHT_distance,NHT_class,AHT_distance,AHT_class,NHT_at_ph,NHT_sr_ph,AHT_at_ph,AHT_sr_ph
0,1,2021,2018,1.0,0,,,cell,egg,,
0,2,2021,2019,1.0,0,,,cell,,,
0,3,2021,2019,1.0,0,,,cell,egg,,
0,4,2021,2017,1.0,0,,,cell,cell,,
0,5,2021,2017,1.0,0,,,cell,egg,,
0,6,2021,2020,2.0,1,,,cell,cell,,
0,7,2021,2019,5.0,1,,,cell,egg,,
8,1,2021,2018,1.0,0,,,cell,egg,,
8,2,2021,2019,1.0,0,,,cell,,,
8,3,2021,2019,1.0,0,,,cell,egg,,
8,4,2021,2017,1.0,0,,,cell,cell,,
8,5,2021,2017,1.0,0,,,cell,egg,,
8,6,2021,2020,2.0,1,,,cell,cell,,
8,7,2021,2019,5.0,1,,,cell,egg,,
9,10,2011,2009,2.0,1,,,cell,cell,,
9,11,2011,2010,2.0,1,,,cell,egg,,
9,12,2011,2009,1.0,0,,,cell,cell,,
9,13,2011,2011,0.0,0,,,cell,egg,,
9,14,2011,2011,1.0,0,,,cell,egg,,
15,10,2012,2009,1.0,0,,,cell,cell,,
15,11,2012,2010,2.0,1,,,cell,egg,,
15,16,2012,2012,0.0,0,,,cell,cell,,
15,12,2012,2009,1.0,0,,,cell,cell,,
15,13,2012,2011,0.0,0,,,cell,egg,,
15,14,2012,2011,0.0,0,,,cell,egg,,
17,10,2012,2009,1.0,0,,,cell,cell,,
17,11,2012,2010,2.0,1,,,cell,egg,,
17,16,2012,2012,1.0,0,,,cell,cell,,
17,12,2012,2009,2.0,1,,,cell,cell,,
17,13,2012,2011,1.0,0,,,cell,egg,,
17,14,2012,2011,1.0,0,,,cell,egg,,
18,19,2024,2023,0.0,0,,,cell,cell,,
18,20,2024,2021,1.0,0,,,cell,cell,,
18,21,2024,2022,0.5,0,,,cell,,,
18,22,2024,2022,1.0,0,,,cell,cell,,
23,10,2016,2009,2.0,1,,,cell,cell,,
23,11,2016,2010,3.0,1,,,cell,egg,,
23,16,2016,2012,1.0,0,,,cell,cell,,
23,24,2016,2015,1.0,0,,,cell,cell,,
23,12,2016,2009,2.0,1,,,cell,cell,,
23,25,2016,2015,1.0,0,,,cell,egg,,
23,26,2016,2013,1.0,0,,,cell,egg,,
23,13,2016,2011,1.0,0,,,cell,egg,,
23,14,2016,2011,1.0,0,,,cell,egg,,
27,10,2016,2009,1.0,0,,,cell,cell,,
27,11,2016,2010,2.0,1,,,cell,egg,,
27,16,2016,2012,0.0,0,,,cell,cell,,
27,24,2016,2015,0.0,0,,,cell,cell,,
27,12,2016,2009,2.0,1,,,cell,cell,,
27,25,2016,2015,0.0,0,,,cell,egg,,
27,26,2016,2013,0.0,0,,,cell,egg,,
27,13,2016,2011,0.0,0,,,cell,egg,,
27,14,2016,2011,0.0,0,,,cell,egg,,
28,10,2016,2009,1.0,0,,,cell,cell,,
28,11,2016,2010,2.0,1,,,cell,egg,,
28,16,2016,2012,1.0,0,,,cell,cell,,
28,24,2016,2015,1.0,0,,,cell,cell,,
28,12,2016,2009,2.0,1,,,cell,cell,,
28,25,2016,2015,1.0,0,,,cell,egg,,
28,26,2016,2013,0.5,0,,,cell,egg,,
28,13,2016,2011,1.0,0,,,cell,egg,,
28,14,2016,2011,0.0,0,,,cell,egg,,
29,10,2016,2009,1.0,0,,,cell,cell,,
29,11,2016,2010,2.0,1,,,cell,egg,,
29,16,2016,2012,1.0,0,,,cell,cell,,
29,24,2016,2015,1.0,0,,,cell,cell,,
29,12,2016,2009,2.0,1,,,cell,cell,,
29,25,2016,2015,1.0,0,,,cell,egg,,
29,26,2016,2013,1.0,0,,,cell,egg,,
29,13,2016,2011,1.0,0,,,cell,egg,,
29,14,2016,2011,0.0,0,,,cell,egg,,
30,10,2016,2009,1.0,0,,,cell,cell,,
30,11,2016,2010,2.0,1,,,cell,egg,,
30,16,2016,2012,0.0,0,,,cell,cell,,
30,24,2016,2015,0.0,0,,,cell,cell,,
30,12,2016,2009,1.0,0,,,cell,cell,,
30,25,2016,2015,0.0,0,,,cell,egg,,
30,26,2016,2013,1.0,0,,,cell,egg,,
30,13,2016,2011,1.0,0,,,cell,egg,,
30,14,2016,2011,1.0,0,,,cell,egg,,
31,10,2016,2009,0.0,0,,,cell,cell,,
31,11,2016,2010,2.0,1,,,cell,egg,,
31,16,2016,2012,0.0,0,,,cell,cell,,
31,24,2016,2015,0.0,0,,,cell,cell,,
31,12,2016,2009,1.0,0,,,cell,cell,,
31,25,2016,2015,0.0,0,,,cell,egg,,
31,26,2016,2013,1.0,0,,,cell,egg,,
31,13,2016,2011,1.0,0,,,cell,egg,,
31,14,2016,2011,1.0,0,,,cell,egg,,
32,10,2016,2009,1.0,0,,,cell,cell,,
32,11,2016,2010,2.0,1,,,cell,egg,,
32,16,2016,2012,1.0,0,,,cell,cell,,
32,24,2016,2015,1.0,0,,,cell,cell,,
32,12,2016,2009,2.0,1,,,cell,cell,,
32,25,2016,2015,1.0,0,,,cell,egg,,
32,26,2016,2013,1.0,0,,,cell,egg,,
32,13,2016,2011,1.0,0,,,cell,egg,,
32,14,2016,2011,1.0,0,,,cell,egg,,
33,10,2016,2009,0.0,0,,,cell,cell,,
33,11,2016,2010,2.0,1,,,cell,egg,,
33,16,2016,2012,1.0,0,,,cell,cell,,
33,24,2016,2015,0.0,0,,,cell,cell,,
33,12,2016,2009,1.0,0,,,cell,cell,,
33,25,2016,2015,0.0,0,,,cell,egg,,
33,26,2016,2013,1.0,0,,,cell,egg,,
33,13,2016,2011,0.0,0,,,cell,egg,,
33,14,2016,2011,1.0,0,,,cell,egg,,
34,10,2016,2009,1.0,0,,,cell,cell,,
34,11,2016,2010,2.0,1,,,cell,egg,,
34,16,2016,2012,1.0,0,,,cell,cell,,
34,24,2016,2015,1.0,0,,,cell,cell,,
34,12,2016,2009,1.0,0,,,cell,cell,,
34,25,2016,2015,0.0,0,,,cell,egg,,
34,26,2016,2013,1.0,0,,,cell,egg,,
34,13,2016,2011,1.0,0,,,cell,egg,,
34,14,2016,2011,1.0,0,,,cell,egg,,
35,10,2016,2009,1.0,0,,,cell,cell,,
35,11,2016,2010,2.0,1,,,cell,egg,,
35,16,2016,2012,1.0,0,,,cell,cell,,
35,24,2016,2015,1.0,0,,,cell,cell,,
35,12,2016,2009,2.0,1,,,cell,cell,,
35,25,2016,2015,1.0,0,,,cell,egg,,
35,26,2016,2013,1.0,0,,,cell,egg,,
35,13,2016,2011,2.0,1,,,cell,egg,,
35,14,2016,2011,1.0,0,,,cell,egg,,
36,10,2016,2009,1.0,0,,,cell,cell,,
36,11,2016,2010,2.0,1,,,cell,egg,,
36,16,2016,2012,1.0,0,,,cell,cell,,
36,24,2016,2015,1.0,0,,,cell,cell,,
36,12,2016,2009,2.0,1,,,cell,cell,,
36,25,2016,2015,0.0,0,,,cell,egg,,
36,26,2016,2013,1.0,0,,,cell,egg,,
36,13,2016,2011,0.0,0,,,cell,egg,,
36,14,2016,2011,0.0,0,,,cell,egg,,
37,10,2016,2009,1.0,0,,,cell,cell,,
37,11,2016,2010,2.0,1,,,cell,egg,,
37,16,2016,2012,1.0,0,,,cell,cell,,
37,24,2016,2015,1.0,0,,,cell,cell,,
37,12,2016,2009,1.0,0,,,cell,cell,,
37,25,2016,2015,0.0,0,,,cell,egg,,
37,26,2016,2013,1.0,0,,,cell,egg,,
37,13,2016,2011,1.0,0,,,cell,egg,,
37,14,2016,2011,1.0,0,,,cell,egg,,
38,10,2016,2009,1.0,0,,,cell,cell,,
38,11,2016,2010,2.0,1,,,cell,egg,,
38,16,2016,2012,1.0,0,,,cell,cell,,
38,24,2016,2015,1.0,0,,,cell,cell,,
38,12,2016,2009,2.0,1,,,cell,cell,,
38,25,2016,2015,1.0,0,,,cell,egg,,
38,26,2016,2013,1.0,0,,,cell,egg,,
38,13,2016,2011,1.0,0,,,cell,egg,,
38,14,2016,2011,1.0,0,,,cell,egg,,
39,10,2015,2009,1.0,0,,,cell,cell,,
39,11,2015,2010,3.0,1,,,cell,egg,,
39,16,2015,2012,1.0,0,,,cell,cell,,
39,24,2015,2015,1.0,0,,,cell,cell,,
39,12,2015,2009,2.0,1,,,cell,cell,,
39,25,2015,2015,1.0,0,,,cell,egg,,
39,26,2015,2013,0.5,0,,,cell,egg,,
39,13,2015,2011,1.0,0,,,cell,egg,,
39,14,2015,2011,1.0,0,,,cell,egg,,
40,10,2016,2009,1.0,0,,,cell,cell,,
40,11,2016,2010,2.0,1,,,cell,egg,,
40,16,2016,2012,1.0,0,,,cell,cell,,
40,24,2016,2015,1.0,0,,,cell,cell,,
40,12,2016,2009,2.0,1,,,cell,cell,,
40,25,2016,2015,1.0,0,,,cell,egg,,
40,26,2016,2013,0.5,0,,,cell,egg,,
40,13,2016,2011,0.0,0,,,cell,egg,,
40,14,2016,2011,0.0,0,,,cell,egg,,
41,10,2016,2009,1.0,0,,,cell,cell,,
41,11,2016,2010,3.0,1,,,cell,egg,,
41,16,2016,2012,1.0,0,,,cell,cell,,
41,24,2016,2015,1.0,0,,,cell,cell,,
41,12,2016,2009,2.0,1,,,cell,cell,,
41,25,2016,2015,1.0,0,,,cell,egg,,
41,26,2016,2013,1.0,0,,,cell,egg,,
41,13,2016,2011,1.0,0,,,cell,egg,,
41,14,2016,2011,1.0,0,,,cell,egg,,
42,10,2016,2009,1.0,0,,,cell,cell,,
42,11,2016,2010,2.0,1,,,cell,egg,,
42,16,2016,2012,1.0,0,,,cell,cell,,
42,24,2016,2015,1.0,0,,,cell,cell,,
42,12,2016,2009,2.0,1,,,cell,cell,,
42,25,2016,2015,0.0,0,,,cell,egg,,
42,26,2016,2013,1.0,0,,,cell,egg,,
42,13,2016,2011,1.0,0,,,cell,egg,,
42,14,2016,2011,0.0,0,,,cell,egg,,
43,10,2015,2009,1.0,0,,,cell,cell,,
43,11,2015,2010,2.0,1,,,cell,egg,,
43,16,2015,2012,1.0,0,,,cell,cell,,
43,24,2015,2015,1.0,0,,,cell,cell,,
43,12,2015,2009,2.0,1,,,cell,cell,,
43,25,2015,2015,0.0,0,,,cell,egg,,
43,26,2015,2013,0.5,0,,,cell,egg,,
43,13,2015,2011,0.0,0,,,cell,egg,,
43,14,2015,2011,0.0,0,,,cell,egg,,
44,10,2019,2009,2.0,1,,,cell,cell,,
44,1,2019,2018,2.0,1,,,cell,egg,,
44,45,2019,2018,1.0,0,,,cell,cell,,
44,12,2019,2009,2.0,1,,,cell,cell,,
44,46,2019,2015,1.0,0,,,cell,egg,,
44,47,2019,2018,1.0,0,,,cell,cell,,
44,4,2019,2017,3.0,1,,,cell,cell,,
44,25,2019,2015,1.0,0,,,cell,egg,,
44,48,2019,2017,2.0,1,,,cell,egg,,
44,5,2019,2017,3.0,1,,,cell,egg,,
49,10,2019,2009,2.0,1,,,cell,cell,,
49,1,2019,2018,2.0,1,,,cell,egg,,
49,45,2019,2018,2.0,1,,,cell,cell,,
49,12,2019,2009,4.0,1,,,cell,cell,,
49,46,2019,2015,2.0,1,,,cell,egg,,
49,47,2019,2018,1.0,0,,,cell,cell,,
49,4,2019,2017,1.0,0,,,cell,cell,,
49,25,2019,2015,2.0,1,,,cell,egg,,
49,48,2019,2017,1.0,0,,,cell,egg,,
49,5,2019,2017,2.0,1,,,cell,egg,,
50,10,2019,2009,1.0,0,,,cell,cell,,
50,1,2019,2018,1.0,0,,,cell,egg,,
50,45,2019,2018,0.0,0,,,cell,cell,,
50,12,2019,2009,1.0,0,,,cell,cell,,
50,46,2019,2015,1.0,0,,,cell,egg,,
50,47,2019,2018,1.0,0,,,cell,cell,,
50,4,2019,2017,2.0,1,,,cell,cell,,
50,25,2019,2015,0.0,0,,,cell,egg,,
50,48,2019,2017,1.0,0,,,cell,egg,,
50,5,2019,2017,2.0,1,,,cell,egg,,
51,10,2019,2009,1.0,0,,,cell,cell,,
51,1,2019,2018,2.0,1,,,cell,egg,,
51,45,2019,2018,1.0,0,,,cell,cell,,
51,12,2019,2009,2.0,1,,,cell,cell,,
51,46,2019,2015,1.0,0,,,cell,egg,,
51,47,2019,2018,1.0,0,,,cell,cell,,
51,4,2019,2017,2.0,1,,,cell,cell,,
51,25,2019,2015,1.0,0,,,cell,egg,,
51,48,2019,2017,2.0,1,,,cell,egg,,
51,5,2019,2017,2.0,1,,,cell,egg,,
52,2,2022,2019,4.0,1,,,cell,egg,,
52,20,2022,2021,0.5,0,,,cell,,,
52,7,2022,2019,0.0,0,,,cell,egg,,
52,21,2022,2022,0.0,0,,,cell,,,
52,22,2022,2022,1.0,0,,,cell,cell,,
53,2,2022,2019,5.0,1,,,cell,egg,,
53,20,2022,2021,1.0,0,,,cell,,,
53,7,2022,2019,1.0,0,,,cell,egg,,
53,21,2022,2022,1.0,0,,,cell,,,
53,22,2022,2022,2.0,1,,,cell,cell,,
54,2,2022,2019,4.0,1,,,cell,egg,,
54,20,2022,2021,0.5,0,,,cell,,,
54,7,2022,2019,0.0,0,,,cell,egg,,
54,21,2022,2022,1.0,0,,,cell,,,
54,22,2022,2022,1.0,0,,,cell,cell,,
55,10,2017,2009,0.0,0,,,cell,cell,,
55,16,2017,2012,1.0,0,,,cell,cell,,
55,24,2017,2015,1.0,0,,,cell,cell,,
55,12,2017,2009,0.0,0,,,cell,cell,,
55,46,2017,2015,1.0,0,,,cell,egg,,
55,4,2017,2017,1.0,0,,,cell,cell,,
55,25,2017,2015,1.0,0,,,cell,egg,,
55,26,2017,2013,1.0,0,,,cell,egg,,
55,14,2017,2011,0.0,0,,,cell,egg,,
56,10,2017,2009,1.0,0,,,cell,cell,,
56,16,2017,2012,1.0,0,,,cell,cell,,
56,24,2017,2015,2.0,1,,,cell,cell,,
56,12,2017,2009,1.0,0,,,cell,cell,,
56,46,2017,2015,1.0,0,,,cell,egg,,
56,4,2017,2017,1.0,0,,,cell,cell,,
56,25,2017,2015,2.0,1,,,cell,egg,,
56,26,2017,2013,1.0,0,,,cell,egg,,
56,14,2017,2011,1.0,0,,,cell,egg,,
57,10,2019,2009,1.0,0,,,cell,cell,,
57,1,2019,2018,1.0,0,,,cell,egg,,
57,45,2019,2018,1.0,0,,,cell,cell,,
57,12,2019,2009,2.0,1,,,cell,cell,,
57,46,2019,2015,0.0,0,,,cell,egg,,
57,47,2019,2018,1.0,0,,,cell,cell,,
57,4,2019,2017,2.0,1,,,cell,cell,,
57,25,2019,2015,1.0,0,,,cell,egg,,
57,48,2019,2017,2.0,1,,,cell,egg,,
57,5,2019,2017,3.0,1,,,cell,egg,,
58,10,2013,2009,3.0,1,,,cell,cell,,
58,11,2013,2010,3.0,1,,,cell,egg,,
58,16,2013,2012,1.0,0,,,cell,cell,,
58,12,2013,2009,2.0,1,,,cell,cell,,
58,26,2013,2013,2.0,1,,,cell,cell,,
58,13,2013,2011,1.0,0,,,cell,egg,,
58,14,2013,2011,2.0,1,,,cell,egg,,
59,1,2020,2018,0.0,0,,,cell,egg,,
59,45,2020,2018,0.0,0,,,cell,cell,,
59,3,2020,2019,0.0,0,,,cell,egg,,
59,46,2020,2015,0.0,0,,,cell,egg,,
59,47,2020,2018,0.0,0,,,cell,cell,,
59,4,2020,2017,1.0,0,,,cell,cell,,
59,5,2020,2017,1.0,0,,,cell,egg,,
60,1,2020,2018,0.0,0,,,cell,egg,,
60,45,2020,2018,0.0,0,,,cell,cell,,
60,3,2020,2019,0.0,0,,,cell,egg,,
60,46,2020,2015,0.0,0,,,cell,egg,,
60,47,2020,2018,0.0,0,,,cell,cell,,
60,4,2020,2017,1.0,0,,,cell,cell,,
60,5,2020,2017,1.0,0,,,cell,egg,,
61,1,2020,2018,0.0,0,,,cell,egg,,
61,62,2020,2019,5.0,1,,,cell,cell,,
61,45,2020,2018,0.0,0,,,cell,cell,,
61,3,2020,2019,0.0,0,,,cell,egg,,
61,46,2020,2015,0.0,0,,,cell,egg,,
61,47,2020,2018,0.0,0,,,cell,cell,,
61,4,2020,2017,1.0,0,,,cell,cell,,
61,5,2020,2017,1.0,0,,,cell,egg,,
63,1,2020,2018,0.0,0,,,cell,egg,,
63,62,2020,2019,5.0,1,,,cell,cell,,
63,45,2020,2018,1.0,0,,,cell,cell,,
63,3,2020,2019,1.0,0,,,cell,egg,,
63,46,2020,2015,0.0,0,,,cell,egg,,
63,47,2020,2018,0.0,0,,,cell,cell,,
63,4,2020,2017,1.0,0,,,cell,cell,,
63,5,2020,2017,1.0,0,,,cell,egg,,
64,20,2023,2021,3.0,1,,,cell,,,
64,7,2023,2019,3.0,1,,,cell,egg,,
64,21,2023,2022,3.0,1,,,cell,,,
64,22,2023,2022,3.0,1,,,cell,cell,,
65,10,2013,2009,3.0,1,,,cell,cell,,
65,11,2013,2010,2.0,1,,,cell,egg,,
65,16,2013,2012,1.0,0,,,cell,cell,,
65,12,2013,2009,1.0,0,,,cell,cell,,
65,13,2013,2011,1.0,0,,,cell,egg,,
65,14,2013,2011,2.0,1,,,cell,egg,,
66,10,2016,2009,1.0,0,,,cell,cell,,
66,11,2016,2010,2.0,1,,,cell,egg,,
66,16,2016,2012,1.0,0,,,cell,cell,,
66,24,2016,2015,1.0,0,,,cell,cell,,
66,12,2016,2009,1.0,0,,,cell,cell,,
66,25,2016,2015,0.0,0,,,cell,egg,,
66,26,2016,2013,1.0,0,,,cell,egg,,
66,13,2016,2011,1.0,0,,,cell,egg,,
66,14,2016,2011,1.0,0,,,cell,egg,,
67,19,2024,2023,1.0,0,,,cell,cell,,
67,20,2024,2021,1.0,0,,,cell,cell,,
67,21,2024,2022,1.0,0,,,cell,,,
67,22,2024,2022,2.0,1,,,cell,cell,,
68,69,2009,2009,1.0,0,,,cell,unknown,,
68,10,2009,2009,2.0,1,,,cell,cell,,
68,70,2009,2009,3.0,1,,,cell,cell,,
68,12,2009,2009,2.0,1,,,cell,cell,,
71,62,2022,2019,4.0,1,,,cell,cell,,
71,72,2022,2021,5.0,1,,,cell,egg,,
71,2,2022,2019,6.5,1,,,cell,,,
71,73,2022,2021,4.0,1,,,cell,egg,,
71,74,2022,2022,3.0,1,,,cell,cell,,
71,75,2022,2022,3.0,1,,,cell,egg,,
71,20,2022,2021,3.5,1,,,cell,,,
71,7,2022,2019,4.0,1,,,cell,egg,,
71,21,2022,2022,3.0,1,,,cell,,,
76,62,2022,2019,3.0,1,,,cell,cell,,
76,72,2022,2021,6.0,1,,,cell,egg,,
76,2,2022,2019,7.0,1,,,cell,,,
76,73,2022,2021,5.0,1,,,cell,egg,,
76,74,2022,2022,2.0,1,,,cell,cell,,
76,75,2022,2022,2.0,1,,,cell,egg,,
76,20,2022,2021,3.0,1,,,cell,,,
76,7,2022,2019,2.0,1,,,cell,egg,,
76,21,2022,2022,1.5,0,,,cell,,,
77,62,2022,2019,1.0,0,,,cell,cell,,
77,72,2022,2021,5.0,1,,,cell,egg,,
77,2,2022,2019,5.0,1,,,cell,,,
77,73,2022,2021,4.0,1,,,cell,egg,,
77,74,2022,2022,1.0,0,,,cell,cell,,
77,75,2022,2022,1.0,0,,,cell,egg,,
77,20,2022,2021,0.5,0,,,cell,,,
77,7,2022,2019,0.0,0,,,cell,egg,,
77,21,2022,2022,1.0,0,,,cell,,,
78,62,2023,2019,0.0,0,,,cell,cell,,
78,72,2023,2021,5.0,1,,,cell,egg,,
78,2,2023,2019,5.0,1,,,cell,,,
78,73,2023,2021,4.0,1,,,cell,egg,,
78,74,2023,2022,1.0,0,,,cell,cell,,
78,75,2023,2022,1.0,0,,,cell,egg,,
78,20,2023,2021,0.5,0,,,cell,,,
78,7,2023,2019,0.0,0,,,cell,egg,,
78,21,2023,2022,0.0,0,,,cell,,,
79,80,2023,2022,1.0,0,,,cell,egg,,
79,62,2023,2019,0.0,0,,,cell,cell,,
79,72,2023,2021,4.0,1,,,cell,egg,,
79,2,2023,2019,4.0,1,,,cell,,,
79,73,2023,2021,1.0,0,,,cell,egg,,
79,74,2023,2022,0.0,0,,,cell,cell,,
79,75,2023,2022,0.0,0,,,cell,egg,,
79,20,2023,2021,1.0,0,,,cell,,,
79,7,2023,2019,0.0,0,,,cell,egg,,
81,62,2023,2019,1.0,0,,,cell,cell,,
81,72,2023,2021,5.0,1,,,cell,egg,,
81,2,2023,2019,5.5,1,,,cell,,,
81,73,2023,2021,4.0,1,,,cell,egg,,
81,74,2023,2022,1.0,0,,,cell,cell,,
81,75,2023,2022,2.0,1,,,cell,egg,,
81,20,2023,2021,1.5,0,,,cell,,,
81,7,2023,2019,2.0,1,,,cell,egg,,
81,21,2023,2022,1.0,0,,,cell,,,
82,62,2023,2019,0.0,0,,,cell,cell,,
82,72,2023,2021,5.0,1,,,cell,egg,,
82,2,2023,2019,4.0,1,,,cell,,,
82,73,2023,2021,3.0,1,,,cell,egg,,
82,74,2023,2022,0.0,0,,,cell,cell,,
82,75,2023,2022,0.0,0,,,cell,egg,,
82,20,2023,2021,0.0,0,,,cell,,,
82,7,2023,2019,0.0,0,,,cell,egg,,
82,21,2023,2022,0.0,0,,,cell,,,
83,62,2023,2019,1.0,0,,,cell,cell,,
83,72,2023,2021,5.0,1,,,cell,egg,,
83,2,2023,2019,5.5,1,,,cell,,,
83,73,2023,2021,4.0,1,,,cell,egg,,
83,74,2023,2022,1.0,0,,,cell,cell,,
83,75,2023,2022,0.0,0,,,cell,egg,,
83,20,2023,2021,0.5,0,,,cell,,,
83,7,2023,2019,0.0,0,,,cell,egg,,
83,21,2023,2022,0.5,0,,,cell,,,
84,62,2023,2019,1.0,0,,,cell,cell,,
84,72,2023,2021,5.0,1,,,cell,egg,,
84,2,2023,2019,6.0,1,,,cell,,,
84,73,2023,2021,3.0,1,,,cell,egg,,
84,74,2023,2022,1.0,0,,,cell,cell,,
84,75,2023,2022,1.0,0,,,cell,egg,,
84,20,2023,2021,1.0,0,,,cell,,,
84,7,2023,2019,0.0,0,,,cell,egg,,
84,21,2023,2022,0.5,0,,,cell,,,
85,80,2023,2022,2.0,1,,,cell,egg,,
85,62,2023,2019,1.0,0,,,cell,cell,,
85,72,2023,2021,5.0,1,,,cell,egg,,
85,2,2023,2019,4.5,1,,,cell,,,
85,73,2023,2021,2.0,1,,,cell,egg,,
85,74,2023,2022,1.0,0,,,cell,cell,,
85,75,2023,2022,1.5,0,,,cell,egg,,
85,20,2023,2021,1.5,0,,,cell,,,
85,7,2023,2019,0.0,0,,,cell,egg,,
86,80,2023,2022,2.0,1,,,cell,egg,,
86,62,2023,2019,1.0,0,,,cell,cell,,
86,72,2023,2021,5.0,1,,,cell,egg,,
86,2,2023,2019,4.5,1,,,cell,,,
86,73,2023,2021,1.0,0,,,cell,egg,,
86,74,2023,2022,1.0,0,,,cell,cell,,
86,75,2023,2022,1.0,0,,,cell,egg,,
86,20,2023,2021,1.0,0,,,cell,,,
86,7,2023,2019,0.0,0,,,cell,egg,,
87,80,2023,2022,1.0,0,,,cell,egg,,
87,62,2023,2019,1.0,0,,,cell,cell,,
87,72,2023,2021,5.0,1,,,cell,egg,,
87,2,2023,2019,4.5,1,,,cell,,,
87,73,2023,2021,2.0,1,,,cell,egg,,
87,74,2023,2022,1.0,0,,,cell,cell,,
87,75,2023,2022,1.0,0,,,cell,egg,,
87,20,2023,2021,1.0,0,,,cell,,,
87,7,2023,2019,0.0,0,,,cell,egg,,
88,80,2023,2022,2.0,1,,,cell,egg,,
88,62,2023,2019,1.0,0,,,cell,cell,,
88,72,2023,2021,5.0,1,,,cell,egg,,
88,2,2023,2019,5.5,1,,,cell,,,
88,73,2023,2021,2.0,1,,,cell,egg,,
88,74,2023,2022,1.0,0,,,cell,cell,,
88,75,2023,2022,1.5,0,,,cell,egg,,
88,20,2023,2021,2.0,1,,,cell,,,
88,7,2023,2019,1.0,0,,,cell,egg,,
89,19,2023,2023,1.0,0,,,cell,cell,,
89,20,2023,2021,0.0,0,,,cell,cell,,
89,21,2023,2022,1.0,0,,,cell,,,
89,22,2023,2022,1.0,0,,,cell,cell,,
90,19,2023,2023,0.0,0,,,cell,cell,,
90,20,2023,2021,1.0,0,,,cell,cell,,
90,21,2023,2022,0.5,0,,,cell,,,
90,22,2023,2022,1.0,0,,,cell,cell,,
91,19,2024,2023,1.0,0,,,cell,cell,,
91,20,2024,2021,1.0,0,,,cell,cell,,
91,21,2024,2022,1.0,0,,,cell,,,
91,22,2024,2022,1.0,0,,,cell,cell,,
92,19,2024,2023,2.0,1,,,cell,cell,,
92,20,2024,2021,1.0,0,,,cell,cell,,
92,21,2024,2022,2.0,1,,,cell,,,
92,22,2024,2022,2.0,1,,,cell,cell,,
93,19,2024,2023,3.0,1,,,cell,cell,,
93,20,2024,2021,3.0,1,,,cell,cell,,
93,21,2024,2022,1.5,0,,,cell,,,
93,22,2024,2022,1.0,0,,,cell,cell,,
94,19,2024,2023,1.0,0,,,cell,cell,,
94,20,2024,2021,0.0,0,,,cell,cell,,
94,21,2024,2022,1.0,0,,,cell,,,
94,22,2024,2022,1.0,0,,,cell,cell,,
95,19,2024,2023,2.0,1,,,cell,cell,,
95,20,2024,2021,2.0,1,,,cell,cell,,
95,21,2024,2022,2.0,1,,,cell,,,
95,22,2024,2022,2.0,1,,,cell,cell,,
96,19,2024,2023,1.0,0,,,cell,cell,,
96,20,2024,2021,0.0,0,,,cell,cell,,
96,21,2024,2022,0.5,0,,,cell,,,
96,22,2024,2022,1.0,0,,,cell,cell,,
97,19,2024,2023,2.0,1,,,cell,cell,,
97,20,2024,2021,2.0,1,,,cell,cell,,
97,21,2024,2022,1.5,0,,,cell,,,
97,22,2024,2022,1.0,0,,,cell,cell,,
98,19,2024,2023,1.0,0,,,cell,cell,,
98,20,2024,2021,1.0,0,,,cell,cell,,
98,21,2024,2022,1.0,0,,,cell,,,
98,22,2024,2022,1.0,0,,,cell,cell,,
99,19,2024,2023,1.0,0,,,cell,cell,,
99,20,2024,2021,0.0,0,,,cell,cell,,
99,21,2024,2022,0.5,0,,,cell,,,
99,22,2024,2022,0.0,0,,,cell,cell,,
100,19,2024,2023,1.0,0,,,cell,cell,,
100,20,2024,2021,1.0,0,,,cell,cell,,
100,21,2024,2022,1.0,0,,,cell,,,
100,22,2024,2022,1.0,0,,,cell,cell,,
101,19,2024,2023,2.0,1,,,cell,cell,,
101,20,2024,2021,1.0,0,,,cell,cell,,
101,21,2024,2022,1.0,0,,,cell,,,
101,22,2024,2022,1.0,0,,,cell,cell,,
102,19,2024,2023,1.0,0,,,cell,cell,,
102,20,2024,2021,1.0,0,,,cell,cell,,
102,21,2024,2022,1.0,0,,,cell,,,
102,22,2024,2022,1.0,0,,,cell,cell,,
103,19,2024,2023,1.0,0,,,cell,cell,,
103,20,2024,2021,1.0,0,,,cell,cell,,
103,21,2024,2022,0.5,0,,,cell,,,
103,22,2024,2022,1.0,0,,,cell,cell,,
104,19,2024,2023,1.0,0,,,cell,cell,,
104,20,2024,2021,1.0,0,,,cell,cell,,
104,21,2024,2022,1.0,0,,,cell,,,
104,22,2024,2022,1.0,0,,,cell,cell,,
105,19,2024,2023,0.0,0,,,cell,cell,,
105,20,2024,2021,0.0,0,,,cell,cell,,
105,21,2024,2022,0.0,0,,,cell,,,
105,22,2024,2022,0.0,0,,,cell,cell,,
106,19,2024,2023,1.0,0,,,cell,cell,,
106,20,2024,2021,1.0,0,,,cell,cell,,
106,21,2024,2022,1.0,0,,,cell,,,
106,22,2024,2022,1.0,0,,,cell,cell,,
107,19,2024,2023,1.0,0,,,cell,cell,,
107,20,2024,2021,1.0,0,,,cell,cell,,
107,21,2024,2022,1.0,0,,,cell,,,
107,22,2024,2022,1.0,0,,,cell,cell,,
108,19,2024,2023,1.0,0,,,cell,cell,,
108,20,2024,2021,1.0,0,,,cell,cell,,
108,21,2024,2022,0.5,0,,,cell,,,
